Date,ADANIENT.NS,ASIANPAINT.NS,BAJFINANCE.NS,HDFCBANK.NS,INFY.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS,^NSEI
2019-01-16,146.6151580810547,1312.1953125,250.7163543701172,497.8413391113281,613.1581420898438,6848.43359375,93.37651062011719,505.1164245605469,421.567626953125,1555.0181884765625,10890.2998046875
2019-01-17,147.15834045410156,1312.0533447265625,247.40419006347656,500.6825256347656,610.2870483398438,6872.79150390625,92.51518249511719,504.4716491699219,396.2530822753906,1578.474609375,10905.2001953125
2019-01-18,144.93617248535156,1322.298095703125,248.08709716796875,500.201171875,608.2899169921875,6893.12060546875,93.63175201416016,526.6613159179688,362.9958801269531,1583.7657470703125,10906.9501953125
2019-01-21,144.14602661132812,1342.73974609375,253.0919647216797,504.4042663574219,619.9820556640625,6753.017578125,92.32377624511719,550.3851928710938,370.0096130371094,1590.4737548828125,10961.849609375
2019-01-22,143.89913940429688,1328.435302734375,255.79441833496094,501.51611328125,620.2733764648438,6622.283203125,92.10045623779297,549.2512817382812,389.1929626464844,1584.807373046875,10922.75
2019-01-23,141.2324981689453,1318.6160888671875,257.0090637207031,494.3661193847656,608.8724975585938,6600.31494140625,91.43050384521484,545.3158569335938,400.38702392578125,1562.89208984375,10831.5
2019-01-24,140.78807067871094,1323.619873046875,257.1358642578125,493.6265563964844,612.5123291015625,6595.818359375,90.40965270996094,554.7208862304688,392.9552917480469,1584.515869140625,10849.7998046875
2019-01-25,135.65232849121094,1295.57763671875,253.61392211914062,492.1589050292969,611.1317138671875,6101.92333984375,90.60106658935547,554.0761108398438,392.3977966308594,1600.5562744140625,10780.5498046875
2019-01-28,134.71409606933594,1302.51708984375,239.85296630859375,489.37640380859375,609.1234130859375,6099.7216796875,90.37776184082031,546.7610473632812,382.50433349609375,1629.054443359375,10661.5498046875
2019-01-29,139.05970764160156,1315.547119140625,245.41880798339844,483.1423645019531,609.0816650390625,6114.6171875,89.99492645263672,538.3564453125,392.3977966308594,1652.1778564453125,10652.2001953125
2019-01-30,138.1708221435547,1312.8089599609375,253.2187957763672,477.7652282714844,607.407958984375,6134.57177734375,89.13359069824219,531.70849609375,388.26397705078125,1651.052734375,10651.7998046875
2019-01-31,135.454833984375,1333.7701416015625,251.20411682128906,488.3902587890625,627.1975708007812,6221.6025390625,90.12254333496094,545.69384765625,393.3733215332031,1678.3011474609375,10830.9501953125
2019-02-01,141.2324981689453,1375.8809814453125,256.42852783203125,490.85577392578125,633.4732055664062,6522.46435546875,90.47346496582031,555.83251953125,393.1875305175781,1691.5084228515625,10893.650390625
2019-02-04,121.57846069335938,1365.6368408203125,253.11634826660156,494.2486572265625,632.510986328125,6546.72900390625,93.3127212524414,574.0423583984375,385.3376159667969,1708.424072265625,10912.25
2019-02-05,122.71426391601562,1369.413330078125,254.009033203125,496.39727783203125,631.6324462890625,6645.47021484375,91.20719909667969,574.3314208984375,380.78570556640625,1703.6744384765625,10934.349609375
2019-02-06,121.38095092773438,1387.4005126953125,264.511474609375,498.4165954589844,638.703125,6729.59716796875,93.59983825683594,582.64697265625,387.0097961425781,1728.8809814453125,11062.4501953125
2019-02-07,122.41796112060547,1390.2803955078125,263.0821838378906,497.1486511230469,639.2887573242188,6841.2197265625,94.36549377441406,573.820068359375,404.0099792480469,1735.630126953125,11069.400390625
2019-02-08,122.22044372558594,1367.9501953125,264.1114196777344,498.4165954589844,636.6948852539062,6683.55224609375,91.97283172607422,568.172607421875,400.4333801269531,1717.714599609375,10943.599609375
2019-02-11,116.73904418945312,1356.9029541015625,259.23828125,502.4083251953125,638.28466796875,6724.44482421875,88.17652130126953,557.300048828125,398.1110534667969,1721.4644775390625,10888.7998046875
2019-02-12,115.50448608398438,1371.0657958984375,255.78460693359375,500.0719909667969,627.9506225585938,6710.0166015625,87.69799041748047,558.7008056640625,405.58929443359375,1709.548828125,10831.400390625
2019-02-14,116.6402816772461,1321.117919921875,254.55538940429688,495.4931945800781,619.2482299804688,6574.17724609375,84.31642150878906,544.3819580078125,409.58380126953125,1703.7156982421875,10746.0498046875
2019-02-15,118.31925964355469,1315.8302001953125,249.86268615722656,493.25079345703125,620.8381958007812,6492.251953125,86.13483428955078,553.3869018554688,392.86236572265625,1691.2999267578125,10724.400390625
2019-02-18,116.04769134521484,1303.0362548828125,248.72613525390625,490.7265930175781,620.0848999023438,6410.4208984375,87.47471618652344,542.5587158203125,385.19830322265625,1641.8033447265625,10640.9501953125
2019-02-19,116.78841400146484,1300.9593505859375,249.73587036132812,489.3529968261719,606.0691528320312,6374.68017578125,88.78266906738281,540.780029296875,384.26934814453125,1587.223876953125,10604.349609375
2019-02-20,118.56617736816406,1318.9462890625,254.25779724121094,495.05889892578125,619.792236328125,6417.16552734375,91.9090347290039,548.8956298828125,392.3514099121094,1595.514892578125,10735.4501953125
2019-02-21,117.92420959472656,1319.796142578125,258.994384765625,496.83160400390625,613.7257690429688,6371.869140625,93.75934600830078,554.476318359375,399.1793518066406,1595.0565185546875,10789.849609375
2019-02-22,126.46730041503906,1319.796142578125,257.5992431640625,491.09051513671875,614.9808959960938,6475.716796875,94.8121109008789,548.0061645507812,399.9225158691406,1604.5975341796875,10791.650390625
2019-02-25,130.3684844970703,1320.220703125,259.2919006347656,499.0622863769531,631.6741943359375,6487.427734375,94.26978302001953,547.9839477539062,405.124755859375,1654.1773681640625,10880.099609375
2019-02-26,130.46725463867188,1323.761474609375,259.2919006347656,495.598876953125,621.2982788085938,6468.12890625,94.11027526855469,542.62548828125,404.79962158203125,1698.79931640625,10835.2998046875
